session_id	session_duration	pct_mouse_click	pct_mouse_move	pct_scrandom	browser_name	pct_scroll_move	wild_mouse_duration	total_load_time	screen_width	scroll_move_total_rel_distance	pct_rage_click	pct_click_product_info	pct_scroll_move_duration	product_ean	ack	pct_wild_mouse	pct_doubleclick	pct_input	mouse_move_total_rel_distance	page_activity_duration	user_id	pct_click	session_start	screen_height
551910	211.49304	13.91652	16.28704	52.72655	mobile	70.76944	9.29837	3.07053	800	10.45382	55.82573	55.53517	7.02370	6380114337938	1.00000	63.99877	6.86364	1.48847	7.74674	9.14814	2422	6.49295	2021-07-06 14:43:06	800
977302	162.33900	12.37014	9.60577	69.36593	mobile	45.04546	9.69208	3.72594	lower	10.20662	46.52674	51.46479	10.85813	0263558852174	0.00000	67.92366	12.00553	2.17050	7.75717	7.54328	1735	14.64680	2018-12-20 19:56:57	lower
359582	109.64072	8.92632	6.12009	34.35656	mobile	60.68304	10.30957	1.07495	lower	9.44781	50.40053	40.44106	10.61524	0960009950075	1.00000	55.22366	10.45354	3.94446	10.57129	6.29209	961	9.66708	2023-05-13 09:36:08	1080
807387	19.65220	8.29374	7.35392	51.29435	edge	48.66508	11.32258	6.10543	1280	9.39701	25.69641	47.88936	9.78064	9249672127924	1.00000	51.80184	14.18424	11.14373	8.68167	6.96651	1730	11.50424	2022-02-20 10:17:13	lower
836802	110.34293	10.25034	10.16638	44.67064	chrome	44.77510	10.74726	4.90739	1280	9.47685	37.50079	67.93405	9.28033	3129202416833	0.00000	36.89664	11.74110	6.37793	10.53859	10.07657	1928	8.46536	2020-09-19 10:14:26	1080
24876	136.16466	10.84320	9.94216	68.18379	safari	58.81443	10.79418	4.34022	800	11.66681	48.14732	62.59167	10.87023	9918625206978	0.00000	46.67414	12.81511	6.65006	8.44557	9.36928	570	11.58985	2020-08-06 14:25:50	1024
920124	66.62362	7.43392	6.24123	49.74549	mobile	42.40945	11.95179	5.83445	1920	10.57319	55.48408	80.81334	10.07390	9304017096683	1.00000	38.49750	11.81884	21.08511	10.65491	8.11032	1439	11.68114	2021-02-15 01:48:35	higher
912574	93.94039	11.32572	8.05233	68.55071	chrome	58.20875	10.22492	3.45930	1024	9.85659	64.71957	41.52929	11.84263	3293087493811	0.00000	47.74013	11.79035	3.80513	9.11518	7.56554	685	11.28133	2019-07-13 01:40:17	1024
1370766	151.96232	7.89194	4.56312	33.61340	chrome	67.38585	10.65761	0.47568	800	10.93886	38.21407	43.07974	10.78507	9501881081405	1.00000	63.76459	12.59889	5.83946	10.77517	5.85261	1957	10.26322	2021-10-18 10:54:54	800
867905	174.48001	8.46996	7.38701	36.47758	chrome	53.54831	8.34267	1.87418	1024	11.85428	81.14453	35.02156	10.52742	4375083359755	1.00000	36.16429	12.13285	0.58831	9.27042	7.94089	703	12.00388	2019-01-03 04:16:20	800
1316030	215.74300	10.83462	13.29694	54.55686	safari	36.47294	8.99461	6.95454	higher	9.00610	46.22462	64.95736	8.09589	5625377326826	1.00000	48.78578	6.67765	1.12881	8.60243	9.69365	1416	9.00324	2021-12-06 15:13:39	lower
863102	198.46535	12.34662	9.20364	60.18191	chrome	32.46296	9.69153	3.88149	800	8.98153	44.88077	56.29559	11.61164	4130905013570	0.00000	52.75895	12.60845	2.16863	8.50849	8.47445	2263	13.69082	2023-02-06 18:51:00	1024
739024	223.19009	13.02046	15.43169	47.33543	edge	32.19632	9.44651	0.56047	1366	10.32269	62.01497	54.41371	7.08492	5803465611379	1.00000	53.19679	7.14073	1.75899	8.33283	9.47824	273	6.81510	2019-09-14 11:15:56	lower
1438039	144.66686	12.25492	14.18670	68.59943	mobile	75.27544	8.77439	6.24028	1920	9.08920	25.17027	58.79538	8.22147	0000393645161	1.00000	56.61865	9.50270	0.77883	7.77008	9.22701	128	7.09976	2022-11-16 21:57:08	1080
734614	52.40619	10.12233	10.62373	40.81774	other	47.46607	12.17596	0.41565	1920	9.32641	35.24483	52.06050	10.65863	5229044873714	0.00000	60.80111	10.74628	26.32647	6.41188	7.19707	1277	9.94799	2020-06-11 02:59:55	higher
1493038	179.31132	12.46660	14.78568	43.78707	mobile	58.53341	8.71504	4.11823	800	9.64119	49.58530	48.92843	7.73319	2713222211946	1.00000	75.02160	6.13926	0.84730	8.26613	9.46868	632	7.77955	2019-02-12 17:38:05	lower
850508	179.78679	11.26678	11.48127	48.78804	safari	31.30828	10.74667	3.94648	1920	10.87444	48.33406	46.07517	8.65871	0385974783990	1.00000	69.95285	10.03577	6.25038	8.76483	7.91183	329	7.90657	2021-06-23 16:25:36	600
403379	219.44765	12.08176	7.97526	53.77334	edge	54.97372	10.00649	9.01214	1920	11.02290	43.88632	48.48900	12.38838	9318073984273	0.00000	62.77399	13.00383	2.84902	9.30681	8.36080	1657	12.70236	2019-04-29 02:53:36	768
935997	106.61113	9.31617	4.80952	65.95072	edge	48.95177	11.28395	2.14598	lower	10.18803	43.34173	46.23596	12.42589	2973338509102	1.00000	41.51656	10.36864	10.80115	11.25574	6.65436	1692	9.98429	2020-08-27 10:51:32	768
136849	87.48503	8.34136	6.98911	55.78240	chrome	49.10866	10.50548	1.89685	1366	11.11233	53.29355	71.93151	9.79530	9575138494836	1.00000	42.22781	13.76720	4.88377	9.75244	7.49099	601	11.05251	2020-01-27 02:28:06	lower
511965	71.82372	10.62015	10.68135	39.40792	chrome	62.59963	10.39045	8.53003	1280	10.08261	60.72092	57.71418	11.72697	7856380867428	0.00000	71.23179	11.40676	4.35078	6.83409	8.50795	2257	9.59441	2022-03-08 03:32:01	1080
705297	30.36545	10.98876	9.07347	67.18543	edge	64.12132	9.33432	4.67382	lower	9.45132	42.48075	55.25310	11.75678	9578995845537	0.00000	40.96725	10.69691	1.48748	7.50509	6.75729	180	10.48391	2019-09-25 20:30:52	768
425658	218.32244	11.21939	9.59098	41.10411	chrome	23.92605	9.17068	1.06394	1920	8.60925	40.54871	51.16849	10.89868	9867270345153	0.00000	58.00819	12.84555	1.29980	11.46709	11.41309	1890	8.34519	2019-08-26 16:23:16	1024
1179387	168.64929	7.18407	0.22041	65.94813	firefox	76.82265	10.54597	4.59196	800	7.56665	35.07916	52.18845	13.69046	0024595217186	1.00000	42.41059	11.42624	5.08248	15.29374	8.09160	2466	10.92547	2021-11-29 11:33:47	768
291080	172.64600	7.54126	3.97359	25.41013	other	33.95771	7.80337	4.36933	800	9.33275	56.24447	46.51295	11.67858	2082755931899	0.00000	30.19712	11.68360	0.36253	13.15273	9.35987	79	12.22889	2021-02-08 09:50:55	768
397904	154.32206	10.06087	11.46678	35.56213	edge	39.72785	9.36511	1.92330	1024	10.59300	50.66103	49.45308	9.39738	1305250119632	1.00000	58.48836	9.66853	1.54216	8.67021	9.47050	1481	8.60616	2023-04-03 11:52:53	1080
1267287	63.68358	14.09563	10.90054	73.74571	chrome	85.38890	9.29528	7.68468	1280	9.93736	35.39334	54.90313	8.61946	2941621164772	1.00000	53.39637	6.24013	1.43735	9.74425	4.90095	1381	7.03889	2021-12-01 00:01:29	600
483119	71.39595	13.98044	11.93182	66.02439	chrome	84.30289	8.68477	0.56455	1366	8.83259	48.71758	54.28805	12.10200	8233798810977	0.00000	59.21810	12.98374	0.84152	9.24835	11.36226	766	8.60405	2020-02-06 16:34:52	1080
426378	79.79408	10.80511	8.67083	69.67532	opera	38.23226	8.93445	0.27814	800	9.66330	33.33702	72.38158	12.16314	2148250059992	0.00000	29.55851	12.06160	0.97324	8.27442	7.90266	1539	10.23594	2019-04-26 10:53:29	higher
27051	79.92835	12.57316	12.50817	42.53453	edge	55.66806	10.05885	0.81419	1920	9.42957	44.52225		9.05721	0626771864261	1.00000	40.77025	8.51527	3.21000	7.69278	7.17603	727	8.03517	2023-03-28 23:18:55	600
890581	159.05570	6.06295	2.39275	51.86869	chrome	61.67622	10.88797	2.96717	1366	10.88566	59.62140	88.31279	11.77539	6716030821938	1.00000	62.40295	11.44523	7.25274	13.59527	8.74165	2335	12.50416	2019-05-12 14:54:42	768
754065	202.67818	10.81447	6.10335	57.30942	chrome	59.50393	10.53425	4.67139	800	12.08762	48.38873	44.65240	13.26832	9752780242606	1.00000	32.01356	10.14653	5.16765	12.75508	10.49524	563	11.39512	2023-09-20 01:34:39	lower
1051377	89.06039	9.16084	11.87396	40.32473	edge	62.51139	10.06908	6.23435	1366	10.42522	42.08869	52.32147	7.87918	5749194423015	1.00000	58.38087	8.27148	3.15494	9.59966	10.33245	780	9.32017	2020-05-14 23:22:20	768
1233874	145.31814	8.56230	4.10046	42.03919	mobile	42.86233	9.27876	2.05506	1024	12.09392	37.40531	73.80393	11.86392	1490830173262	1.00000	63.15267	11.78230	1.51810	12.45109	7.59449	2029	10.42118	2020-04-14 22:32:01	600
53411	169.47774	10.47534	9.74709	50.33607	edge	41.85509	9.88762	8.68268	1024	8.83570	41.16103	43.65409	9.65693	8764623938080	0.00000	72.63975	12.72916	2.69784	10.70068	10.26773	1511	9.09059	2021-07-17 22:46:07	800
1401882	121.71960	13.39319	14.18572	58.91566	edge	31.44616	8.89581	2.96571	1280	8.56727	39.71735	54.24302	6.64745	6302538725078	0.00000	66.09978	10.98136	0.90846	11.69203	12.57049	429	8.52269	2022-08-19 19:18:22	600
1361381	163.29810	12.29449	11.29521	51.51574	chrome	83.49961	10.51346	3.21323	800	7.73030	27.63063	49.84437	9.76166	8399631218543	0.00000	56.93521	12.32056	4.91519	11.07754	11.46911	621	8.27057	2020-10-31 06:39:17	600
559355	131.46893	10.70702	10.48023	50.61030	firefox	75.54143	10.39822	1.39820	1366	12.17143	64.06677	78.81918	8.52893	0957543123195	0.00000	44.87067	12.10136	4.29843	9.56333	8.77324	2157	9.81119	2021-11-28 10:51:28	lower
116576	180.94912	11.80418	6.51830	49.92769	edge	40.59193	9.37269	2.38044	1366	9.90909	30.95298	60.18615	13.13118	1169620361379	0.00000	61.94798	11.85144	1.54390	9.58618	6.69667	1638	11.21573	2022-11-30 09:36:37	600
204496	180.02465	8.10728	3.35477	61.17064	firefox	53.95577	9.02721	7.37625	1920	10.59729	53.52216	66.31230	13.58431	1322791920015	1.00000	56.84383	11.42061	1.10971	13.03145	10.12362	2003	14.09947	2020-05-20 17:19:53	800
442028	145.86660	11.04617	9.60543	40.72094	mobile	53.63314	9.78923	15.86621	1920	10.48983	62.11312	65.44571	11.25066	7202990387489	0.00000	64.57281	12.00149	2.40852	7.77911	8.01452	343	11.52495	2019-07-07 11:05:38	600
293891	194.46940	7.85403	2.75555	41.30405	edge	54.59435	8.00909	4.63561	1280	11.74370	48.98112	78.55220	13.61351	4372499407438	1.00000	59.62387	12.19452	0.32885	12.61059	8.90167	945	13.37404	2021-01-23 05:17:27	1080
1187565	184.79292	9.90030	6.70762	49.26729	chrome	26.93901	10.32021	0.42114	higher	9.69773	39.75069	72.60412	10.92901	6781937021682	0.00000	68.14608	14.17835	4.11135	9.81484	7.45152	1557	12.06637	2023-09-08 02:04:09	768
836799	128.90093	12.13837	13.05859	56.67941	edge	36.78698	10.65573	4.21674	1024	9.26489	40.65710	45.77855	8.67879	2852867195553	1.00000	51.26848	9.61828	5.78405	7.15510	7.65317	1432	8.27610	2019-09-13 23:23:51	600
1087641	176.06282	12.05849	14.75283	45.48656	mobile	51.79155	9.73626	3.65717	lower	9.41783	57.44401	45.23248	7.38865	3509498347491	1.00000	53.69045	7.28988	2.29345	8.40378	9.78342	2243	7.50428	2020-04-04 02:09:52	1080
413303	220.33364	7.99024	6.04092	76.24640	mobile	62.93504	9.79113	1.40958	1920	10.12509	36.12766	60.39761	11.50797	7999294475423	1.00000	41.96554	11.52907	2.45001	12.80913	12.08758	1688	14.22974	2019-06-12 22:19:10	1024
1300848	10.37187	12.20493	10.89284	51.67308	chrome	57.09288	10.17108	2.66095	1920	9.02999	58.88761	38.68770	10.58664	9594494094429	0.00000	70.22268	12.40653	3.53644	12.20653	12.74804	724	6.94949	2019-01-10 08:42:18	lower
138876	127.77606	10.95244	10.27469	43.00368	chrome	65.62399	9.52307	4.08381	1920	8.88737	31.67605	71.19217	10.20856	6327227762585	0.00000	55.82926	11.55824	1.79645	12.27963	12.58193	442	8.02961	2020-12-26 07:20:44	1080
820115	49.38030	11.48901	11.17969	69.37273	safari	60.31946	10.13432	1.93747	800	9.97200	42.40555	64.34549	9.94034	3553666186368	0.00000	73.95202	11.55922	3.31672	6.35432	7.58216	535	13.74813	2018-11-20 09:34:12	600
134526	232.67975	10.03860	5.44999	33.49254	chrome	62.95496	10.93824	5.10261	lower	10.69118	42.38892	45.02353	12.69700	6953960822837	1.00000	52.06275	10.02047	7.70478	10.11749	5.70573	1984	9.55328	2023-04-25 22:11:36	768
1205939	55.90594	11.20678	8.24246	40.26647	edge	42.03678	9.58194	9.32649	1366	9.33243	36.01795	82.18705	10.55670	7395184897076	0.00000	37.25040	12.93296	1.94529	8.20770	6.74225	967	14.20125	2019-08-26 09:40:18	600
746328	175.74264	12.71515	13.05439	51.51028	mobile	77.78640	11.86511	1.31788	1920	8.99406	70.78639	78.48412	8.84094	0210956294105	1.00000	62.84773	10.76613	19.26152	6.89089	7.10899	1840	7.49775	2019-12-12 01:41:49	1080
150309	114.46269	8.54945	6.46434	52.60041	edge	60.09876	10.17302	6.01556	800	9.24701	52.78535	58.79639	11.10741	0906619245729	1.00000	60.15040	10.05820	3.56159	9.40250	6.26298	77	10.58396	2021-07-14 21:50:01	lower
1075340	221.75958	13.58272	11.73934	40.50014	edge	44.24228	8.57068	4.04587	800	11.13281	82.66115	56.37344	11.83360	6050046517127	0.00000	44.84924	12.85636	0.73717	7.85422	11.03379	2397	14.40711	2019-09-25 13:51:26	600
261248	145.38493	12.45446	11.17269	57.92862	firefox	35.03633	9.61747	3.58885	800	9.90940	22.78117	58.10361	12.20011	7685630777541	1.00000	63.53835	9.51795	2.10256	7.10579	8.41625	396	10.38990	2019-10-15 05:01:19	768
1165373	73.06022	9.75406	12.36528	52.57676	chrome	77.23056	9.34300	0.69406	1920	9.64902	44.51465	48.64066	8.78581	7129155605687	0.00000	51.71642	6.99351	1.41440	8.65430	10.13465	1876	9.85245	2021-06-13 18:07:18	800
1197634	131.22183	12.03711	9.84474	50.82631	safari	36.58746	9.73727	2.34683	1366	9.85843	53.56606	41.14903	11.87500	4924273858754	0.00000	52.65815	10.92330	2.47538	6.75340	6.92774	678	12.39882	2019-08-24 07:04:35	1024
1298998	212.75834	6.57908	4.59384	46.57205	edge	32.96901	8.73899	1.51171	lower	10.88766	28.04627	76.02823	10.89805	2087334894664	1.00000	49.61674	13.90101	0.84180	10.82152	8.29899	2481	13.46804	2022-12-18 17:01:13	768
973625	106.55325	11.29308	6.39242	45.34677	chrome	52.28881	8.18639	0.59840	800		37.93208	76.26795	13.43056	8127529092810	0.00000	45.81051	12.02803	0.50648	11.20771	8.57330	544	8.95364	2022-06-10 02:44:17	600
620977	149.94290	11.06745	7.50487	46.50875	mobile	49.94565	9.82026	1.28198	1280	11.43280	72.84603	47.95159	12.12756	8085814193072	0.00000	37.64306	10.87142	2.42235	9.84073	7.37129	54	9.56244	2019-04-10 23:39:30	lower
283314	228.47437	8.56253	3.32568	64.72322	safari	73.08928	9.76924	1.67587	1920	9.97494	60.41529	51.40182	13.62459	9650323632818	1.00000	59.87776	10.97237	2.50378	13.77718	10.41765	2259	13.49523	2021-12-01 13:49:37	1080
490008	207.50818	9.01245	5.80352	51.15935	chrome	37.13066	10.51711	1.19995	800	9.96813	49.55547	61.53245	11.20387	2153040616453	1.00000	53.29083	12.43971	5.04173	9.80643	5.80622	265	9.48214	2019-06-16 20:55:42	1024
626600	222.85661	7.45146	3.85213	63.80185	firefox	59.89526	8.72669	2.57218	lower	10.50118	32.11887	44.72510	11.59371	0877452583371	1.00000	53.19797	12.85821	0.86379	11.37479	7.23514	1074	12.16949	2022-01-28 04:26:57	higher
723426	216.25033	6.46589	4.17987	54.73712	edge	68.39577	8.73912	3.14135	1920	9.04108	33.29179	58.31268	11.27315	0603108246785	1.00000	60.94075	11.19565	0.86105	12.79193	9.93910	752	13.69203	2019-10-29 14:05:50	800
1451234	174.99208	11.00268	10.85697	34.42251	chrome	61.76609	9.41892	4.63203	1366	9.05358	58.91007	38.79186	10.37007	7265487415478	0.00000	71.69435	11.16282	1.61236	6.74512	7.69538	1507	11.84864	2019-04-29 05:32:17	800
1106941	105.11455	10.85196	10.61687	17.10525	other	33.43301	8.38989	4.74256	1920	11.20014	47.91304	57.19336	10.56944	7809024128294	0.00000	54.54769	12.16161	0.54919	7.78345	9.07794	1257	11.49844	2021-07-05 03:27:44	1080
629452	10.64913	12.59381	16.35117	65.72406	mobile	45.05367	9.83727	4.19579	1366	9.69923	41.05347	65.40881	6.63325	5476553343812	1.00000	32.23303	7.94077	2.45220	8.40147	10.91376	2335	6.37226	2020-01-25 02:17:05	768
41938	190.17271	7.20154	3.75761	53.81837	edge	64.96438	10.39226	2.75301	lower	9.85914	30.84159	56.36610	11.40516	5962755167504	1.00000	47.79846	12.41127	4.30510	13.82401	10.13311	2205	12.51141	2018-10-20 00:03:39	768
923695	184.05822	7.52115	3.22018	44.16832	chrome	56.75114	11.11938	2.00626	1366	10.01516	56.79949	75.72030	12.42794	9365889836395	1.00000	53.11416	11.88528	9.10432	12.67352	8.47050	1251	12.46746	2021-10-23 21:49:47	lower
959612	155.57767	10.07835	10.08560	59.84559	safari	43.36459	9.70385	3.01135	1366	10.73441	74.58460	56.69502	8.81487	1462493450233	0.00000	32.44194	11.84918	2.20215	10.61443	10.15745	971	9.80843	2020-08-15 19:04:44	1024
147148	32.05745	13.43038	14.83644	59.95370	edge	50.48082	9.58115	0.83071	lower	10.27392	69.62893	50.23309	7.74402	3381467747378	1.00000	76.94585	9.66146	1.85153	6.57739	7.52596	2098	7.39673	2023-06-16 09:37:24	lower
286057	180.98037	13.60078	13.21222	48.96583	other	38.91154	9.19866	4.41771	1366	9.46533	66.86780	53.82568	8.40735	7060874391430	0.00000	62.25547	11.68020	1.19290	11.67084	12.72201	1663	8.40160	2022-10-20 22:54:49	1024
926660	120.92616	11.39651	15.58523	55.27823	chrome	40.60527	10.71616	1.89451	1024	10.58306	18.00932	40.91433	6.60607	2786445888097	1.00000	58.17264	6.11032	6.09842	8.53861	10.83245	1351	8.10428	2018-11-19 02:30:54	800
312329	161.40584	10.70000	10.70273	42.04676	edge	62.42469	8.97764	7.91977	1920	8.97783	48.70204	71.68459	9.05510	9713214066977	1.00000	60.03256	9.25455	1.01453	8.99336	7.80420	1552	8.54256	2020-08-26 15:24:47	600
216991	186.89761	8.96778	4.62883	64.44369	chrome	31.97470	10.14265	3.68693	800	9.94621	54.81439	61.60999	13.08004	6361364962996	1.00000	50.51632	8.90683	3.38987	11.55417	7.46945	34	10.72635	2022-10-11 09:21:12	800
471290	139.28245	12.75931	13.55123	73.78416	chrome	41.13661	8.69716	0.33669	1920	8.85559	53.40386	33.91707	8.77521	9899021868536	1.00000	60.06410	11.15980	0.90052	7.98507	8.77081	1825	5.94116	2022-06-27 13:38:41	1024
381977	220.83163	11.04653	10.91324	43.81054	edge	44.48514	12.20090	1.71325	1920	9.34091	36.29781	75.70893	8.42161	9781937581756	0.00000	38.47470	11.52913	27.02417	13.31559	12.88572	423	7.37628	2023-02-07 23:37:30	600
229789	105.62791	11.84399	12.86613	47.28460	safari	58.35461	7.47471	5.63822	lower	9.30525	41.79608	76.85484	5.98275	8152865483770	1.00000	45.17029	10.50615	0.15213	12.05156	11.19005	22	7.66424	2021-03-15 03:37:56	lower
1471655	209.07340	6.08683	5.23037	68.74831	chrome	60.14820	11.03082	0.92002	1280	8.20804	32.86915	42.78222	9.09833	1203306357826	1.00000	51.07816	12.28276	8.48439	14.00918	11.29307	1584	12.81096	2021-08-19 07:25:30	800
809840	120.20508	14.04802	14.89759	55.53084	chrome	40.47048	9.16732	13.84259	1024	10.41160	52.40980	53.34736	5.33366	6595675171352	1.00000	40.46967	10.66592	1.19792	10.73832	10.83968	796	9.16130	2023-04-16 01:45:10	768
610741	176.65971	11.73667	9.38142	55.66089	other	34.37885	8.95459	4.25059	1920	10.41929	57.02928	49.21606	11.31108	6471776960678	0.00000	56.36369	11.65225	0.98127	8.94905	8.68368	347	11.85458	2021-03-04 01:29:43	768
1395927	61.42099	10.98920	8.80759	34.36400	chrome	65.00826	8.86106	5.10329	lower	10.33332	48.76917	71.74393	11.55597	0688726825574	0.00000	70.86016	11.95735	0.88478	8.32833	7.71072	2171	11.16188	2021-05-01 09:19:17	1024
1287988	169.88914	7.75735	6.11011	30.56497	chrome	64.87645	10.48023	4.74982	1366	11.52653	54.50970	51.47793	10.31079	1012905207704	1.00000	53.07842	12.40922	4.73973	10.31013	7.60632	767	11.64365	2022-06-10 07:34:39	768
998682	101.85436	12.90867	12.69454	38.12595	chrome	58.08570	9.83347	1.01429	1920	9.12330	64.70260	41.27293	9.32380	8537339969750	1.00000	60.91995	7.89270	2.48638	8.05058	7.55909	2109	7.39903	2023-03-03 00:13:31	800
464000	114.57483	10.85407	7.37140	42.95152	edge	41.63786	9.93045	2.44376	1366	10.10047	54.63107	50.03115	12.97091	9005554324887	1.00000	34.40401	9.44559	2.78610	11.09655	10.14057	2432	12.39249	2019-04-02 00:40:49	1080
21244	197.12007	6.88512	3.34957	77.13468	mobile	43.00945	10.44945	1.74350	1024	10.13228	49.30347	37.58381	11.24973	2304014802994	1.00000	29.41845	11.23924	4.60764	12.05627	6.53874	959	10.53793	2022-12-12 07:58:31	lower
551933	177.92124	7.80175	4.61845	43.95307	mobile	42.93507	8.92905	10.24214	800	11.10931	48.38784	55.04547	11.02888	2647284485895	1.00000	70.15823	11.01314	0.97995	11.50437	6.65103	60	9.97606	2019-10-03 01:16:59	1024
790393	169.73721	7.62102	6.50997	45.57733	mobile	69.71060	9.01013	5.43116	1366	11.53368	86.82978	72.58788	10.22882	3715808420277	1.00000	54.90990	11.17570	1.18497	11.52513	9.82363	896	13.00588	2022-04-18 10:43:54	800
1429169	66.83467	8.85370	12.11632	48.10429	chrome	33.37577	11.28297	0.42303	800	10.17421	65.42091	66.59038	8.06919	3762400098236	1.00000	36.48071	7.05654	10.87905	8.81752	10.18093	736	10.56160	2019-02-08 07:54:37	lower
1468254	211.03091	8.51269	3.68178	43.66497	mobile	63.33896	9.52669	0.90377	1280	10.43013	71.11461	31.47271	13.62078	1041024140630	1.00000	54.66110	12.15804	1.94116	13.28780	10.73965	1469	13.70131	2020-05-08 03:57:55	600
614364	154.63136	12.37756	13.36973	54.24938	mobile	30.74710	9.77345	3.35097	1280	9.81174	46.60504	48.13867	8.34566	4215121969747	1.00000	37.52459	7.39491	2.45081	8.57984	8.59676	811	7.45224	2021-11-22 06:51:03	800
164639	86.05240	11.09418	5.83585	50.92177	edge	57.66588	8.47166	1.25032	1280	10.65824	38.57391	49.79592	13.82425	7446877264016	1.00000	39.75516	12.57349	0.67398	10.09579	7.81533	332	11.72858	2021-12-03 05:25:58	800
271480	91.88003	11.56768	11.00921	39.32854	edge	49.03560	9.11978	5.60341	800	9.32157	66.15090	50.37989	10.64331	8341499649991	0.00000	46.19778	11.11690	1.25264	6.99527	8.19339	1634	12.30589	2020-06-26 14:12:31	600
466034	156.12052	11.23457	11.19046	46.03068	safari	41.96542	10.32772	2.70292	1366	9.43002	35.01703	65.34207	9.18810	9685344748316	0.00000	48.62385	11.59478	4.18276	9.19354	9.35435	1208	9.38198	2021-06-14 16:13:19	1080
1355888	210.60575	12.24451	8.69908	54.33077	chrome	58.47605	10.47071	3.36347	1920	9.68804	35.63100	28.10969	12.94074	6641297793387	0.00000	57.13679	11.41170	4.83441	9.58350	9.10818	539	10.37065	2020-08-20 08:59:12	600
667355	200.06004	8.70319	5.80042	22.99694	chrome	69.74340	10.08947	2.31384	1366	10.77139	43.41306	38.29140	11.78374	0262220949426	1.00000	34.24560	10.78038	3.27527	10.61310	7.68279	1086	11.29782	2020-03-05 01:58:38	600
1201434	221.23597	9.36923	4.14004	19.26693	edge	58.32099	10.19764	1.37076	1920	10.16292	42.04161	44.41844	13.93718	5415862711066	1.00000	50.38317	11.69996	3.69511	11.99774	9.01788	844	12.49359	2021-06-04 09:18:41	lower
438159	165.92474	14.37874	16.00069	41.46699	edge	25.21016	9.41716	1.80185	1920	10.44923	64.67332	60.58386	4.02669	0637529709123	0.00000	40.49310	10.17239	1.66859	12.87477	12.94092	22	7.03960	2022-04-25 05:39:44	1024
1174909	230.67531	6.45914	4.20308	48.54780	edge	49.45458	10.66828	1.57970	1366	10.50946	36.72477	63.34582	9.41684	8122747530434	1.00000	44.61782	13.74588	5.87598	10.38704	4.79308	563	9.89406	2020-09-28 03:26:13	1080
1416724	74.05852	10.94748	10.40074	66.32545	chrome	45.87997	7.97137	1.97675	800	10.87692	46.77713	49.23218	9.53854	7897184485302	1.00000	60.55527	9.45682	0.26471	8.46827	7.11870	180	8.88648	2023-04-26 20:26:31	800
1356196	136.73292	7.16603	3.62459	33.87666	edge	35.80243	9.70087	3.30531	1280	7.81247	79.76326	60.28906	11.71555	1523860627129	1.00000	49.10353	13.04876	2.21681	10.66061	6.07666	1458	11.12508	2020-07-05 03:26:23	1080
1040480	125.55777	13.54157	13.62553	42.26328	chrome	35.08884	9.40363	4.05741	1024	10.00012	59.96687	62.21480	6.82018	7585615598096	0.00000	46.04506	12.93856	1.61082	10.74474	11.30806	2337	9.23562	2019-11-17 04:16:22	800
1214412	177.99062	9.10906	4.32540	34.15524	safari	36.18993	10.62275	3.02524	800	10.12262	53.24830	74.59191	12.18788	6325439812586	1.00000	47.67607	14.37160	5.57434	12.18816	8.35623	34	11.08433	2021-07-24 09:45:48	1024
1374352	198.26929	8.82333	8.55874	43.83864	edge	42.98227	11.13549	3.55372	800	10.30050	50.95766	60.74614	10.09287	2478753346818	0.00000	45.54239	10.85317	9.25209	11.13054	10.07841	2170	8.76210	2019-05-30 15:20:15	600
1023685	166.53182	9.07491	11.65503	26.59369	mobile	38.44087	9.46801	7.22292	1280	8.50991	49.84174	54.82050	8.97240	1279748854001	1.00000	92.19715	7.60538	1.62388	9.28998	10.66004	2281	9.73869	2023-09-10 10:18:10	lower
1397588	146.16526	14.09020	12.76393	46.67634	chrome	55.14338	10.29404	7.67871	1920	9.23631	51.40936	37.51505	8.48831	0997667232441	1.00000	38.26904	6.59010	3.86994	7.67526	5.41234	994	8.12025	2019-09-02 14:45:01	768
1436773	264.98565	12.65668	17.03149	43.80283	chrome	40.65204	9.36549	5.34710	1024	11.18143	45.76518	43.93526	6.96171	4041252054522	1.00000	54.29580	9.40690	1.55854	6.92544	10.83624	1137	6.71803	2020-02-21 16:59:04	800
279348	151.86514	11.41958	12.96469	37.29526	firefox	55.30644	10.73890	9.31228	1280	10.01568	68.30084	70.97141	8.44690	4926584608431	1.00000	34.20974	8.61895	6.30246	7.09337	7.88032	257	9.59899	2020-09-09 17:01:11	768
104716	185.53455	7.89907	3.34674	62.80962	edge	32.34636	11.01926	2.58036	1366	9.14754	48.47466	49.25479	13.09772	6251472986642	1.00000	62.04687	12.05971	8.32953	13.14167	9.97343	771	13.63134	2021-12-19 20:00:47	1080
666527	125.74806	10.39749	11.29263	72.01598	chrome	57.01277	9.78881	8.58458	1920	9.10258	25.71441	51.91492	6.40745	8284566731833	0.00000	60.01038	10.03517	2.28675	12.41290	10.55817	1636	7.42734	2022-12-21 05:52:04	800
64407	171.43784	10.15920	8.70723	45.32284	edge	39.90648	8.18970	2.00797	lower	9.76621	43.42171	74.23715	10.54975	3802619050820	0.00000	25.08303	13.77492	0.50022	8.98989	8.74609	1671	11.94973	2021-02-21 22:42:05	1080
